312  20120531_Bin_35_1 20110321_Bin_31 20110516_Bin_31_1 20110530_Bin_28_1 20100511_Bin_20_1 20120607_Bin_52_1 20110526_Bin_48_1 20110328_Bin_41 20160419_Bin_20_2 20110324_Bin_40_1 20110414_Bin_34_1 20160316_Bin_17_2 20160331_Bin_1_7 20100413_Bin_32_1 20120308_Bin_22_2 20110331_Bin_48_1 20110426_Bin_55_1 20120405_Bin_44_1 20110421_Bin_37_1 20100408_Bin_34_1 20110407_Bin_28_1 20160517_Bin_29_2 20160502_Bin_1_1 20110519_Bin_47_1 20160426_Bin_10_6 20110509_Bin_29_1 20110404_Bin_26_1 20120426_Bin_40_1 20110506_Bin_47_1 20120524_Bin_49_1 20120503_Bin_67_1 20110428_Bin_32_2 20160412_Bin_5_6 20100430_Bin_37_1 20100504_Bin_50_1 20100423_Bin_39_1 20120416_Bin_38_1 20100420_Bin_23_1 20160321_Bin_9_2 20120412_Bin_56_1 20100330_Bin_31_1_1
269  20110516_Bin_14_2 20120531_Bin_89_1 20110526_Bin_41_2 20110506_Bin_16_1 20160331_Bin_53_1 20110523_Bin_93_1 20120503_Bin_94 20160412_Bin_34_1 20110426_Bin_6_1 20110519_Bin_14_2 20120524_Bin_68_1 20110428_Bin_43_1 20120416_Bin_73_1 20160419_Bin_17_1 20110509_Bin_42_1 20110512_Bin_80_1 20120426_Bin_83_1 20120510_Bin_137_1
313  20110407_Bin_23 20110421_Bin_19 20120524_Bin_80_1 20110523_Bin_109_1 20110426_Bin_68 20110506_Bin_74 20160512_Bin_68_4 20160502_Bin_23_2 20110519_Bin_31 20110512_Bin_49 20110526_Bin_111_1 20110509_Bin_77_1 20160426_Bin_68_3 20110428_Bin_119 20160517_Bin_72_1 20110324_Bin_53
314  20110404_Bin_50 20110328_Bin_60 20120405_Bin_139_1 20110321_Bin_88_1 20120416_Bin_71 20120412_Bin_105 20120308_Bin_98 20110324_Bin_45_1
315  20110523_Bin_96_1 20120503_Bin_14_9 20160512_Bin_40_4 20160316_Bin_43_1 20120426_Bin_43_2 20110407_Bin_67_1 20160517_Bin_59_1 20110331_Bin_54_3 20110324_Bin_51_3 20110526_Bin_155_1 20120412_Bin_30_10 20110530_Bin_99_1 20100303_Bin_106_1 20160316_Bin_43_3 20160321_Bin_52_1 20110428_Bin_102_1 20160426_Bin_18_5 20110414_Bin_63 20160502_Bin_56_2 20110404_Bin_4_15 20120607_Bin_22_4 20110328_Bin_36_1 20120308_Bin_52_2 20120405_Bin_106_2 20120416_Bin_26_7 20120510_Bin_144_1
80  20160331_Bin_16_4 20160502_Bin_14_3 20120607_Bin_19_1 20160512_Bin_29_6 20160321_Bin_21_3 20160517_Bin_21_3 20160316_Bin_24_5 20120405_Bin_62_1
316  20110404_Bin_29_1
317  20110414_Bin_20_1 20120416_Bin_44 20120426_Bin_32_1 20110407_Bin_33_1 20120510_Bin_64_1 20110516_Bin_1_3 20110523_Bin_11_2 20110512_Bin_12_2 20110428_Bin_9_2 20110404_Bin_28 20120412_Bin_59 20110421_Bin_27_1 20120503_Bin_41_1 20110509_Bin_21_1 20110506_Bin_18_1 20110426_Bin_32_1 20110526_Bin_14_5 20110519_Bin_2_5 20110324_Bin_38_1 20100518_Bin_6_1
81  20120524_Bin_4_4 20160331_Bin_14_7 20160412_Bin_39_4 20160426_Bin_5_1 20100518_Bin_30_2 20160419_Bin_11_4
82  20160331_Bin_72_1 20160321_Bin_70_2
318  20110404_Bin_20 20160517_Bin_61_1 20110321_Bin_18_1 20120524_Bin_29 20160316_Bin_49_1 20110519_Bin_43_1 20110526_Bin_55_1 20100518_Bin_11_1 20120405_Bin_27_1 20110421_Bin_32_1 20160412_Bin_48_1 20120510_Bin_8_1 20110426_Bin_24_1 20160512_Bin_74_1 20160502_Bin_59_2 20120503_Bin_6_2 20120416_Bin_23_1 20100504_Bin_34_2 20110331_Bin_20 20120308_Bin_34_1 20110324_Bin_22_1 20110414_Bin_14_1 20120607_Bin_17_1 20160321_Bin_65 20110516_Bin_33_1 20160419_Bin_61_1 20120412_Bin_70 20110512_Bin_25_1 20160331_Bin_58_1 20110509_Bin_33_1 20120426_Bin_7_1 20110506_Bin_39_1 20110523_Bin_44_1 20110428_Bin_42_1 20160426_Bin_21_9 20100511_Bin_38
83  20160321_Bin_70_1 20160316_Bin_63_4 20160331_Bin_60_1
319  20110331_Bin_40 20110321_Bin_33_1 20100413_Bin_34_1 20160412_Bin_70_1 20160419_Bin_2_1 20120412_Bin_90_1 20110512_Bin_11_1 20110506_Bin_32_1 20120416_Bin_50_1 20110516_Bin_20_1 20110428_Bin_76_1 20110523_Bin_8_2 20160426_Bin_74_1 20160512_Bin_11_1 20110324_Bin_68_1 20100408_Bin_35_1 20110526_Bin_100_1 20120503_Bin_20_1 20120531_Bin_9_1 20100511_Bin_9_1 20100430_Bin_15_1 20100518_Bin_72_1 20160331_Bin_22_1 20110530_Bin_67_1 20110519_Bin_18_2 20160316_Bin_26_1 20100330_Bin_16_2 20120510_Bin_30_1 20160321_Bin_8_1 20160502_Bin_3_1 20120405_Bin_45_1 20110509_Bin_19_1 20120426_Bin_28_1 20160517_Bin_17_1 20120607_Bin_14_1 20120308_Bin_74_1 20120524_Bin_9_1 20100303_Bin_42_1
84  20160321_Bin_59
85  20160321_Bin_57_4 20120405_Bin_1_21 20100420_Bin_48_1 20110331_Bin_57_1 20110426_Bin_1_22
86  20160321_Bin_45_1 20160426_Bin_21_5 20160512_Bin_63_1 20160517_Bin_61_4 20160502_Bin_69_1 20160316_Bin_72_1
87  20120510_Bin_40_1 20100413_Bin_24_1 20110428_Bin_66 20160412_Bin_58_1 20160419_Bin_62_4 20120524_Bin_72_1 20160517_Bin_67_3 20100430_Bin_54_1 20110519_Bin_68_1 20100504_Bin_55_1 20100511_Bin_65_1 20110512_Bin_66_1 20110509_Bin_69_1 20110516_Bin_66_1 20100408_Bin_42_1 20160321_Bin_37_1 20120503_Bin_54_1 20110506_Bin_57_1 20160502_Bin_40_3 20160512_Bin_34_6 20160426_Bin_28_3 20110526_Bin_98_1 20110523_Bin_68_1 20100518_Bin_94_1 20120607_Bin_87_1 20110530_Bin_78_1 20100420_Bin_52_1 20120531_Bin_63_1 20100423_Bin_50_1
88  20160321_Bin_13_4 20160517_Bin_10_2 20120405_Bin_99_1 20120416_Bin_32 20110526_Bin_42 20110421_Bin_13_1
89  20160331_Bin_26_4 20160316_Bin_75_1 20160321_Bin_75_1
270  20110523_Bin_85_1 20110519_Bin_39_1 20110516_Bin_13_1
271  20110516_Bin_10_5
272  20160419_Bin_48_2 20160426_Bin_64_2 20110512_Bin_9_1 20160412_Bin_28_4 20160502_Bin_68 20160512_Bin_14_8
273  20110512_Bin_4
274  20110512_Bin_44 20110506_Bin_41 20160502_Bin_10_5 20110526_Bin_135_1 20110523_Bin_129_1 20100518_Bin_98 20100511_Bin_47 20110516_Bin_44 20120607_Bin_66_1 20110519_Bin_88_1 20110530_Bin_89_1 20160517_Bin_40_2 20160512_Bin_19_8
275  20110512_Bin_39
276  20110512_Bin_2_1 20160419_Bin_14_5 20160426_Bin_32_2 20110526_Bin_58_1 20110530_Bin_23_1 20160512_Bin_46_2 20110509_Bin_59_1 20110519_Bin_64_1 20110523_Bin_47_1
320  20110523_Bin_67 20120503_Bin_55 20120510_Bin_90 20110404_Bin_47 20120416_Bin_88_1 20120412_Bin_130_1 20110324_Bin_99_1 20120531_Bin_90_1 20120607_Bin_121_1 20110331_Bin_39 20110328_Bin_42_1 20110414_Bin_32_1 20110321_Bin_54 20120308_Bin_76 20120405_Bin_101_1 20110428_Bin_125_1 20110407_Bin_73_1 20120524_Bin_118_1 20120426_Bin_85_1 20100303_Bin_113_1
321  20110404_Bin_10_1 20120426_Bin_13_2 20120503_Bin_42_2 20100518_Bin_50_1 20110414_Bin_15_1 20110407_Bin_48_1 20110421_Bin_63 20160426_Bin_35_2 20100504_Bin_103 20110331_Bin_14_1 20120510_Bin_110_1 20120524_Bin_50_1 20110324_Bin_18_2 20160512_Bin_53_3 20110428_Bin_120_1 20110426_Bin_70 20160502_Bin_54_2
277  20110530_Bin_31_1 20110516_Bin_54_1 20160512_Bin_59_1 20100518_Bin_42_2 20110512_Bin_16_1 20110519_Bin_51_1 20110523_Bin_91_1 20160517_Bin_2_3
278  20160502_Bin_9_1 20160316_Bin_38_3 20110509_Bin_34 20110404_Bin_27_1 20110328_Bin_38_1 20110324_Bin_52_1 20160517_Bin_28_7 20110331_Bin_29_1 20160331_Bin_20_6 20110530_Bin_73_1 20120503_Bin_62_1 20110426_Bin_14_2 20120405_Bin_109_1 20110428_Bin_45_1 20120412_Bin_131_1 20160512_Bin_15_3 20160412_Bin_23_1 20110506_Bin_43 20110321_Bin_39_1 20110407_Bin_27_1 20110414_Bin_28_1 20110421_Bin_10_2 20120510_Bin_70_1 20160321_Bin_32_2 20120426_Bin_58_1 20110526_Bin_57_2 20120308_Bin_102_1 20120416_Bin_41_1 20100303_Bin_66_1
322  20110328_Bin_58 20110414_Bin_51_1 20110407_Bin_81 20110324_Bin_113 20110426_Bin_49 20110404_Bin_72_1 20110428_Bin_141_1 20110321_Bin_70
279  20110404_Bin_18 20100408_Bin_16 20100413_Bin_13 20110414_Bin_18 20110526_Bin_60_1 20100420_Bin_16_1 20100430_Bin_18 20110331_Bin_38_1 20160502_Bin_54_1 20120416_Bin_69_1 20110421_Bin_50_1 20120405_Bin_91_1 20110426_Bin_60_1 20100330_Bin_20 20110509_Bin_23_1 20160426_Bin_35_1 20110328_Bin_19 20160512_Bin_53_4 20160517_Bin_35_3_2 20100518_Bin_51 20120510_Bin_60_1 20110506_Bin_44 20120412_Bin_94_1 20120524_Bin_74_1 20110324_Bin_72_1 20100511_Bin_57_1 20110428_Bin_95_1 20100504_Bin_77
323  20120308_Bin_89_1 20110324_Bin_89_1 20110328_Bin_32_1 20120405_Bin_132_1 20110321_Bin_75_1
324  20110331_Bin_28_1 20110404_Bin_55 20110324_Bin_71_1 20110328_Bin_20_1 20110407_Bin_68_1 20110321_Bin_84_1
325  20110324_Bin_93_1
90  20160316_Bin_6_12 20110428_Bin_1_23 20120607_Bin_25_2 20120405_Bin_1_10 20120503_Bin_1_6 20120531_Bin_12_2 20120308_Bin_1_8 20120524_Bin_1_2 20120426_Bin_1_15
326  20160316_Bin_68_1 20100303_Bin_107_1 20110324_Bin_59_1
327  20110324_Bin_45_4
91  20160316_Bin_57
92  20160316_Bin_51
328  20120308_Bin_120_1 20110324_Bin_33_1
329  20120405_Bin_65_3 20110324_Bin_21_3
93  20160316_Bin_37_3
94  20160316_Bin_33_5
95  20160316_Bin_33_4
96  20160316_Bin_33_2
97  20160321_Bin_57_3 20160316_Bin_32_1 20160512_Bin_17_7 20160331_Bin_37_1
98  20160316_Bin_26_2_2 20120412_Bin_62 20120503_Bin_51_1 20120510_Bin_81_1 20120531_Bin_23_1 20100408_Bin_4_1 20160331_Bin_42_3 20120607_Bin_7_2 20120308_Bin_55 20120416_Bin_65_1 20100330_Bin_34_1 20120524_Bin_3_2 20100303_Bin_85_1
99  20120412_Bin_17_1 20110523_Bin_20 20110328_Bin_5_1 20160316_Bin_20_5 20120503_Bin_12 20160512_Bin_9_3 20160426_Bin_31_1
280  20160412_Bin_41_4 20120607_Bin_48_1 20120524_Bin_37_2 20160426_Bin_28_7 20160512_Bin_34_2 20110519_Bin_72_1 20160502_Bin_10_2 20110512_Bin_62_1 20160419_Bin_31_3 20120510_Bin_49_2 20120531_Bin_44_1 20110526_Bin_33_2 20160517_Bin_27_5 20110516_Bin_48_2 20110523_Bin_52_2 20110509_Bin_14_2
281  20160331_Bin_1_3 20110506_Bin_9 20120607_Bin_11_1 20110523_Bin_42_1 20160419_Bin_16_1 20160426_Bin_22_1 20160502_Bin_1_10 20100303_Bin_19_1 20110526_Bin_18_1 20120510_Bin_6_3 20110530_Bin_22_1 20120503_Bin_5_3 20160412_Bin_5_1 20160517_Bin_3_2
282  20110506_Bin_6
283  20160512_Bin_60_7 20110506_Bin_4
284  20110523_Bin_64_1 20110530_Bin_38 20110506_Bin_37_1
285  20110426_Bin_6_2 20110506_Bin_16_2 20100511_Bin_45 20110512_Bin_51 20120524_Bin_66_1 20100504_Bin_107_1 20100430_Bin_71_1 20100423_Bin_18_1 20120416_Bin_53 20160419_Bin_26_3 20160412_Bin_34_3 20120426_Bin_88_1 20100330_Bin_28 20110519_Bin_14_1 20110428_Bin_58_1 20110526_Bin_41_1 20120510_Bin_73_1 20110509_Bin_42_2 20110523_Bin_93_2 20160502_Bin_26_6 20160512_Bin_36_4 20110421_Bin_12_1 20100420_Bin_43 20160331_Bin_31_5 20100408_Bin_88 20100413_Bin_77_1
286  20110506_Bin_15_1 20120510_Bin_35 20160321_Bin_47_1 20110512_Bin_63 20120531_Bin_55_1 20110516_Bin_1_1 20160419_Bin_67_3 20120607_Bin_57_1 20110530_Bin_8_1 20160512_Bin_32_2 20160426_Bin_15_1 20110526_Bin_14_1 20100408_Bin_12 20160316_Bin_44_1 20110509_Bin_40_1 20100518_Bin_26_1 20160502_Bin_11_4 20110523_Bin_11_1 20160517_Bin_22_1 20160331_Bin_45_1 20160412_Bin_21_1 20110519_Bin_74_1 20120524_Bin_13_1 20100303_Bin_51_1
330  20110328_Bin_8 20110321_Bin_9 20110404_Bin_35
287  20110428_Bin_91 20110506_Bin_62_1
331  20160316_Bin_35_1 20110321_Bin_64_1 20110324_Bin_7_5
288  20110428_Bin_88_1 20120308_Bin_126_1
332  20120412_Bin_87_1
333  20110328_Bin_54 20110404_Bin_30_1 20110321_Bin_57_1
289  20110328_Bin_44_1 20100413_Bin_8_2 20110331_Bin_58 20160517_Bin_13_4 20110321_Bin_69 20110407_Bin_65 20100518_Bin_115_1 20160316_Bin_13_6 20160419_Bin_6_3 20100330_Bin_8_2 20160321_Bin_10_3 20110324_Bin_51_2 20100303_Bin_80_1 20120426_Bin_72_1 20160426_Bin_4_5 20120524_Bin_102_1 20100504_Bin_23_2 20110428_Bin_87_1 20100423_Bin_42 20100420_Bin_36_1 20120416_Bin_74_1 20110404_Bin_56_1 20120405_Bin_122_1 20120412_Bin_126_1 20160512_Bin_38_3 20110523_Bin_75_1 20120503_Bin_88 20160502_Bin_35_1 20160412_Bin_7_4 20120308_Bin_99_1 20120607_Bin_64_1 20160331_Bin_7_7 20120531_Bin_70_1 20120510_Bin_123_1
334  20110321_Bin_56_1
335  20110324_Bin_63_3 20120308_Bin_83_1 20160321_Bin_55_2 20110321_Bin_55_2 20100303_Bin_110_1
336  20120308_Bin_124_1 20110331_Bin_79 20110321_Bin_55_1 20110404_Bin_71_1 20120412_Bin_145_1 20110324_Bin_63_1 20120405_Bin_137 20120416_Bin_98_1 20110328_Bin_75_1 20110407_Bin_71
337  20110324_Bin_45_3 20110321_Bin_53_1 20120308_Bin_122_2
338  20120510_Bin_96_1 20120412_Bin_118_1 20120426_Bin_71_1 20110426_Bin_56_1 20110328_Bin_65_1 20110404_Bin_54_1 20110414_Bin_46_1 20110321_Bin_23 20120405_Bin_16_1 20120416_Bin_46_1 20110324_Bin_82_1 20110428_Bin_107_1 20120503_Bin_92 20110331_Bin_69_1 20110421_Bin_49_1 20110407_Bin_54_1
339  20120416_Bin_27_3 20110324_Bin_41_4 20120405_Bin_53_3
290  20160517_Bin_62_2 20110428_Bin_85
291  20110523_Bin_61_1
292  20110428_Bin_40_2
293  20120503_Bin_38_1 20110428_Bin_3_3 20120510_Bin_5_2 20120426_Bin_77_1
294  20110519_Bin_15_1 20110526_Bin_34_1 20120531_Bin_16 20160512_Bin_23_7 20120510_Bin_33_2 20160331_Bin_1_6 20160419_Bin_20_1 20160321_Bin_9_4 20110523_Bin_41_1 20110428_Bin_26_1 20120503_Bin_25 20160316_Bin_17_1 20110530_Bin_17_1 20160426_Bin_10_1 20120607_Bin_42_1 20120524_Bin_31_1 20160412_Bin_5_5 20160517_Bin_29_1 20160502_Bin_1_3
295  20120308_Bin_28_1 20110428_Bin_16_1 20100303_Bin_111_1
296  20110428_Bin_15
340  20120412_Bin_7_1 20160316_Bin_27_2 20160321_Bin_58_1 20110321_Bin_1_2 20120405_Bin_53_2 20120308_Bin_21_3 20110324_Bin_41_1
297  20110526_Bin_131_1 20110523_Bin_111_1 20110428_Bin_122_1 20120503_Bin_42_1 20110530_Bin_94 20120510_Bin_129_1
341  20120503_Bin_34_1 20120426_Bin_6_3 20120510_Bin_103_1 20160502_Bin_3_9 20120607_Bin_79_2 20160512_Bin_11_7 20110428_Bin_93_1 20110328_Bin_4_4 20110321_Bin_11_1
298  20160502_Bin_7_3 20160512_Bin_3_9 20160412_Bin_10_10 20160517_Bin_43_2 20160419_Bin_44_4 20160426_Bin_8_6
342  20120412_Bin_34_1 20120405_Bin_52_1 20110324_Bin_42_1 20110321_Bin_10_1
299  20110526_Bin_151_1
343  20160316_Bin_35_5
344  20100518_Bin_97 20120308_Bin_6_2 20120426_Bin_6_1 20120503_Bin_58_1 20160512_Bin_30_1 20120405_Bin_11_1 20120412_Bin_6_1_2 20110421_Bin_8_2 20160517_Bin_60_4 20110506_Bin_5_2 20110526_Bin_112_1 20100303_Bin_90_1 20110328_Bin_4_2 20110509_Bin_16_1 20160321_Bin_53_1 20100511_Bin_5_2_1 20110428_Bin_5_1_2 20120416_Bin_12_2_2 20110331_Bin_46_1 20160502_Bin_32_9 20110426_Bin_54_3 20120524_Bin_43_1 20110414_Bin_23_1 20160426_Bin_18_7
345  20120405_Bin_1_1 20160412_Bin_10_1 20110404_Bin_2_9 20160331_Bin_3_6 20110530_Bin_2_4 20100518_Bin_65_1 20160502_Bin_7_7 20100408_Bin_1_1 20110426_Bin_1_1 20160426_Bin_8_2 20100430_Bin_3_1 20110331_Bin_2_1 20110421_Bin_3_4 20110414_Bin_2_2 20110519_Bin_5_1 20120531_Bin_19_1 20110506_Bin_1_1 20100423_Bin_24_1 20120607_Bin_35_1 20160512_Bin_3_3 20160419_Bin_4_2 20120308_Bin_1_3 20160316_Bin_14_5 20110407_Bin_2_1 20160517_Bin_9_3 20110516_Bin_29_1 20110509_Bin_2_1 20100511_Bin_3_1 20110321_Bin_3_1 20120524_Bin_5_1 20100420_Bin_5_1 20110512_Bin_1_1 20100413_Bin_2_1 20100330_Bin_13_1 20110328_Bin_1_10 20160321_Bin_17_1 20100303_Bin_49_1
346  20100518_Bin_36 20160412_Bin_18_5_1 20100413_Bin_23_1 20100430_Bin_31_1 20100408_Bin_33_1 20100420_Bin_53_1 20160419_Bin_13_1 20160502_Bin_34_2 20160426_Bin_24_3 20100504_Bin_9 20100423_Bin_54_1 20100330_Bin_21_1
347  20160512_Bin_48_1 20160502_Bin_30_5 20160426_Bin_17_4 20100518_Bin_34
348  20110509_Bin_26 20120416_Bin_79 20120426_Bin_69 20110523_Bin_95_1 20110526_Bin_114_1 20120510_Bin_116 20110321_Bin_73_1 20110328_Bin_68_1 20110426_Bin_66_1 20110428_Bin_105_1 20110519_Bin_78_1 20100518_Bin_28 20110512_Bin_46_1 20110421_Bin_43_1 20110516_Bin_69_1 20120412_Bin_124 20110331_Bin_70_1 20120405_Bin_117 20110407_Bin_57_1 20110414_Bin_52_1 20120503_Bin_49_1 20110324_Bin_60_1 20110404_Bin_63_1
349  20100518_Bin_22_3 20120531_Bin_30_2 20160512_Bin_10_18 20160502_Bin_7_9 20120405_Bin_11_6 20120308_Bin_25_2 20110321_Bin_12_3 20120510_Bin_34_1 20120416_Bin_17_6 20120426_Bin_27_2 20160321_Bin_17_2 20110428_Bin_5_1_4 20110530_Bin_6_3 20110512_Bin_8_2 20110523_Bin_24_1 20160331_Bin_3_8 20120524_Bin_14_6 20160517_Bin_9_2 20160412_Bin_10_6 20160426_Bin_8_1 20120607_Bin_54_1 20160316_Bin_14_2 20120503_Bin_26_3 20160419_Bin_4_4 20110407_Bin_7_3 20100303_Bin_10_1
350  20160502_Bin_8_5 20110523_Bin_97_1 20160426_Bin_44_2 20100518_Bin_20
351  20110523_Bin_18_1 20100518_Bin_18 20160512_Bin_25_4
352  20100518_Bin_140
353  20100518_Bin_135_1
354  20100518_Bin_123
355  20100518_Bin_12_1
356  20100518_Bin_106_1
400  20100518_Bin_43_1 20120524_Bin_25_1 20160412_Bin_28_7 20100511_Bin_64_1 20160502_Bin_40_6 20110506_Bin_56_1 20100430_Bin_45_1 20160512_Bin_14_2 20110428_Bin_110_1 20100423_Bin_57_1 20100413_Bin_28_1 20120503_Bin_40 20110526_Bin_72 20120510_Bin_44_1 20160419_Bin_48_1 20100504_Bin_61_1 20110519_Bin_77_1 20160426_Bin_42_5 20110523_Bin_87_1 20110509_Bin_70_1 20110516_Bin_65_1 20110512_Bin_75_1 20100420_Bin_49_1 20100408_Bin_44_1
401  20100413_Bin_21_1
357  20100511_Bin_69_1
358  20100518_Bin_100 20160512_Bin_21_1 20100511_Bin_6_1
402  20160321_Bin_74_5 20100413_Bin_18_1 20120405_Bin_54_1
403  20100413_Bin_17
359  20100511_Bin_53
404  20120412_Bin_46_1 20100413_Bin_15_1
405  20100408_Bin_75_1
406  20160412_Bin_8_8 20100430_Bin_66_1 20100423_Bin_63 20100408_Bin_74 20160426_Bin_27_1 20100504_Bin_96 20100420_Bin_62_1 20100413_Bin_59
407  20100408_Bin_5_1 20110530_Bin_77_1 20110526_Bin_130_1 20110523_Bin_117_1
408  20110530_Bin_37 20160419_Bin_47_1 20120503_Bin_73 20110421_Bin_35_1 20160512_Bin_65_1 20110526_Bin_76_1 20100423_Bin_55_1 20100420_Bin_51_1 20110523_Bin_80_1 20160412_Bin_47_1 20120607_Bin_81_1 20100430_Bin_49_1 20110516_Bin_71_1 20160331_Bin_70_1 20110506_Bin_68_1 20100408_Bin_50_1 20100330_Bin_61_1 20120510_Bin_84 20120524_Bin_77_1 20120531_Bin_42 20160517_Bin_73_2 20100518_Bin_77_1 20100413_Bin_44_1 20100504_Bin_79_1 20160502_Bin_49_4 20160426_Bin_50_1 20100511_Bin_55_1 20110426_Bin_59_1 20110512_Bin_68_1 20110519_Bin_62_1 20110509_Bin_68_1 20110428_Bin_109_1
409  20100408_Bin_49_1
360  20100511_Bin_46_1 20110523_Bin_43_1
361  20100511_Bin_42
362  20100511_Bin_40
363  20120412_Bin_99 20120405_Bin_124 20100511_Bin_33 20120416_Bin_49 20160321_Bin_44_2 20100504_Bin_40
364  20100518_Bin_52 20100511_Bin_29 20110331_Bin_30 20110404_Bin_25_1 20110407_Bin_18_1 20110414_Bin_36_1 20110530_Bin_62_1 20110519_Bin_65 20110426_Bin_17_1 20110421_Bin_46_1 20110526_Bin_37_1 20110523_Bin_63_1 20110428_Bin_23_1 20110328_Bin_29 20110516_Bin_25_1 20100413_Bin_33 20110512_Bin_31_1 20100423_Bin_52_1 20100504_Bin_67 20110509_Bin_17_1 20100430_Bin_44_1 20110506_Bin_30_1 20100420_Bin_54_1 20100408_Bin_51_1
365  20100518_Bin_32_1 20100511_Bin_25_1 20100504_Bin_6_2
366  20100511_Bin_59
410  20120503_Bin_20_2 20120510_Bin_30_2 20110428_Bin_80_1 20100413_Bin_48 20160419_Bin_50_6 20110509_Bin_71_1 20100303_Bin_42_2 20160517_Bin_16_8 20110526_Bin_73_1 20110523_Bin_8_1 20100423_Bin_40_1 20100511_Bin_67_1 20110516_Bin_70_1 20120524_Bin_9_2 20110530_Bin_49_1 20160321_Bin_56_3 20160426_Bin_37_1 20160412_Bin_57_1 20160512_Bin_36_1 20160502_Bin_26_5 20160331_Bin_31_6 20100408_Bin_47_1 20120607_Bin_14_3 20120531_Bin_9_2 20110519_Bin_18_1 20100518_Bin_87_1 20100430_Bin_57_1 20110506_Bin_63_1 20100420_Bin_27_1 20110512_Bin_73
367  20100511_Bin_24_1
411  20100430_Bin_43_1 20110526_Bin_150_1 20160316_Bin_43_8 20110407_Bin_55_2 20120405_Bin_125_1 20100420_Bin_72_1 20110509_Bin_16_2 20110512_Bin_29_2 20110421_Bin_79_1 20100518_Bin_121_1 20160517_Bin_17_7 20100413_Bin_46_1 20110426_Bin_54_2 20120416_Bin_12_2_1 20110404_Bin_4_1 20120308_Bin_88_1 20110428_Bin_5_1_3 20160321_Bin_52_5 20110324_Bin_35_2 20160412_Bin_12_7 20160419_Bin_5_2 20100330_Bin_68 20100423_Bin_9_1 20100511_Bin_52_2 20110331_Bin_54_2 20110506_Bin_88_1 20120524_Bin_124_1 20160426_Bin_23_1 20160512_Bin_4_4 20110328_Bin_4_1 20120503_Bin_14_4 20120426_Bin_84_1 20110414_Bin_23_3 20160502_Bin_56_3 20110321_Bin_20_1 20100408_Bin_31_2 20120412_Bin_30_1 20100303_Bin_88_1
368  20160502_Bin_70 20110526_Bin_63 20160517_Bin_55_15 20160512_Bin_55_6 20100518_Bin_89_1 20100511_Bin_18
412  20160419_Bin_23_2 20120524_Bin_25_2 20100430_Bin_19_1 20160426_Bin_42_2 20110523_Bin_78_1 20100504_Bin_60_1 20110516_Bin_3_1 20110519_Bin_12_1 20160412_Bin_28_3
413  20100408_Bin_26_1
369  20100511_Bin_71_1 20100518_Bin_63_1 20100504_Bin_91_1
414  20160512_Bin_25_7 20160517_Bin_70_2
415  20100408_Bin_13_1
416  20100518_Bin_10_2
417  20100420_Bin_75_1 20100413_Bin_38_2_1 20100330_Bin_74_1
418  20100330_Bin_62_1
419  20120412_Bin_138_1 20120405_Bin_138_1 20100330_Bin_56_1 20120416_Bin_81 20160321_Bin_55_1 20100408_Bin_86
370  20100504_Bin_90
371  20110516_Bin_56_1 20120524_Bin_109 20160426_Bin_73_1 20120531_Bin_58_2 20110512_Bin_89_1 20100504_Bin_76_1 20160502_Bin_63_1 20160419_Bin_51_1 20100518_Bin_127_1 20160412_Bin_66_1 20100511_Bin_96_1
372  20110428_Bin_98_1 20120416_Bin_80 20100504_Bin_74
373  20100504_Bin_5
374  20100408_Bin_14_1 20100504_Bin_47_1 20100518_Bin_46 20100511_Bin_81_1
375  20160331_Bin_1_4 20160512_Bin_5_6 20100504_Bin_22 20160419_Bin_30_2 20160412_Bin_32_4 20160426_Bin_40_2
376  20100504_Bin_15 20120405_Bin_51
420  20100330_Bin_4_2 20110331_Bin_17_1
377  20100430_Bin_56
421  20100408_Bin_56_1 20110428_Bin_57_1 20110512_Bin_7_3 20110519_Bin_38_2 20110523_Bin_48_2 20110516_Bin_38_2 20100518_Bin_49_1 20110506_Bin_40_2 20110509_Bin_8_1 20110530_Bin_43_2 20110526_Bin_69_2
378  20120503_Bin_46_2 20120524_Bin_94_1 20100518_Bin_73_2 20110526_Bin_78_1 20110523_Bin_127_1 20110516_Bin_85 20120531_Bin_64_1 20110512_Bin_70_1 20120607_Bin_98_1 20120510_Bin_76_2 20110519_Bin_92_1
422  20160412_Bin_3_6 20160321_Bin_29_4 20160316_Bin_26_2_5
379  20120531_Bin_62_1 20100518_Bin_75_1 20100504_Bin_54_2 20120524_Bin_83_1 20100511_Bin_37_2 20120607_Bin_49_3 20100430_Bin_27_1
423  20160419_Bin_26_5 20160412_Bin_34_2 20160512_Bin_36_3 20160426_Bin_39_2 20160502_Bin_26_3
424  20120308_Bin_33_2 20100408_Bin_31_1 20120510_Bin_78 20120405_Bin_69 20100518_Bin_85_1 20110324_Bin_86_1 20120416_Bin_87 20120503_Bin_78_1 20120426_Bin_65_1 20100413_Bin_46_2 20100511_Bin_52_1 20110421_Bin_55 20110331_Bin_72 20110321_Bin_74_1 20100330_Bin_17_1 20100504_Bin_44 20120412_Bin_83 20110530_Bin_41 20110428_Bin_89_1 20110407_Bin_56_1 20110526_Bin_102 20110523_Bin_90_1 20110426_Bin_61_1 20110328_Bin_71_1 20100420_Bin_61 20100423_Bin_56 20110404_Bin_62_1 20110414_Bin_57_1
